职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
Java技术经理/构架师,上海-静安区,,30-35k,5-10年统招本科,某教育公司,|教育培训|1000-2000人|,李女士
上海财富大平台JAVA开发工程师,上海,,20-35k·16薪,3-5年本科及以上,苏州智猎企业管理有限公司,|中介服务|融资未公开|100-499人|,殷先生
高级Java开发工程师（中台方向）,上海,,30-45k·13薪,10年以上学历不限,某上市IT集成公司,|互联网/电商|1000-2000人|,黄女士
高级java开发工程师,上海,,22-30k·15薪,5-10年学历不限,国内知名互联网公司,|互联网金融|融资未公开|5000-10000人|,贾女士
Java DBA（Mysql）移动端开发工程师 前端开发工程师,上海-闵行区,,2-5k·13薪,5-10年统招本科,某国内知名电梯公司,|机械/机电/重工|战略融资|10000人以上|,于女士
软件开发工程师-后端开发Java,上海,,15-25k·20薪,3-5年统招本科,某国有大型券商,|证券|500-999人|,杨女士
Java后端开发工程师,上海-浦东新区,,25-35k,经验不限本科及以上,某运营商通信集团(上海)产业研究院,|互联网/电商|其他|1000-2000人|,唐先生
高级JAVA工程师,上海,,20-35k·14薪,5-10年本科及以上,安吉加加信息技术有限公司,|IT服务|100-499人|,翟女士
高级java研发工程师,上海-浦东新区,,30-50k,5-10年统招本科,久瓴(江苏)数字智能科技有限公司,|企业服务软件|天使轮|100-499人|,茹先生
Java开发工程师/ 高级开发工程师,上海-虹口区,,50-80k·16薪,3-5年本科及以上,杭州瞬微网络科技有限公司,|计算机软件|1-49人|,蒋先生
高级Java工程师 (MJ000700),上海,,20-26k·14薪,3-5年本科及以上,锦江电商,|电子商务|融资未公开|500-999人|,刘先生
中级java开发工程师,上海-杨浦区,,13-16k,5-10年统招本科,上海兮易网络科技有限公司,|互联网/电商|50-99人|,丁女士
java软件开发,上海-浦东新区,,12-20k,3-5年本科及以上,振华重工,|机械设备制造|10000人以上|,曹女士
高级java开发工程师,上海-杨浦区,,15-18k,5-10年统招本科,上海兮易网络科技有限公司,|互联网/电商|50-99人|,丁女士
Java开发工程师（初/中/高级）,上海,,15-30k·15薪,经验不限本科及以上,兴业数金,|互联网金融|500-999人|,杨女士
Java（银行 转内 技术佳 环境优）,上海-浦东新区,,15-25k,3-5年统招本科,佰钧成技术,|计算机软件|融资未公开|5000-10000人|,孙女士
高级JAVA工程师(J17910),上海-浦东新区,,15-20k,1-3年本科及以上,药明康德,|制药/生物工程|10000人以上|,余女士
高级java开发工程师,上海-浦东新区,,25-35k,5-10年本科及以上,天玑科技,|计算机软件|已上市|1000-2000人|,张女士
java,上海,,10-25k,3-5年本科及以上,欧立腾(北京)技术咨询有限公司上海分公司,|专业服务|500-999人|,杨女士
JAVA高级开发工程师 (MJ000364),上海-徐汇区,,10-20k,5-10年大专及以上,如家酒店连锁（中国）有限公司,|餐饮/酒旅/服务|10000人以上|,王女士
软件开发岗（后端java开发方向）,上海,,面议,3-5年统招本科,交银人寿保险有限公司,|保险|1000-2000人|,田女士
java中级开发工程师,上海-普陀区,,15-25k,3-5年本科及以上,悦锦软件,|计算机软件|100-499人|,蔡先生
java软件工程师,上海,,面议,1-3年本科及以上,瀚银科技,|互联网金融|其他|100-499人|,李女士
Java开发工程师,上海-黄浦区,,10-20k·13薪,1-3年统招本科,上海言某信息科技有限公司,|计算机软件|1-49人|,潘先生
java开发工程师 （甲方监控平台）,上海,,15-30k·14薪,1-3年统招本科,泛微,|计算机软件|沪深A股上市|5000-10000人|,何女士
java后端开发工程师,上海-闵行区,,6-15k·13薪,1-3年本科及以上,吉优互联网信息技术(上海)有限公司,|计算机软件|1-49人|,喻女士
Java开发工程师/高级开发工程师/技术专家/架构师/高级技术专家,上海-虹口区,,40-70k,经验不限本科及以上,上海寺信网络科技有限公司,|互联网金融|500-999人|,王先生
java电商,上海-杨浦区,,15-20k,1-3年大专及以上,三邦科技,|通信业|100-499人|,王女士
软件工程师java,上海-静安区,,15-30k,3-5年大专及以上,杰之能软件,|计算机软件|A轮|100-499人|,陆女士
java软件工程师,上海-静安区,,10-20k,3-5年本科及以上,杰之能软件,|计算机软件|A轮|100-499人|,陆女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
java开发经理,上海-长宁区,,25-37k,5-10年本科及以上,北京瑞友科技股份有限公司,|计算机软件|其他|5000-10000人|,张女士
中级Java(J13646),上海,,15-25k,3-5年本科及以上,圆通,|快递物流|10000人以上|,ityto2017
高级java开发工程师,上海,,25-35k·14薪,5-10年统招本科,网新新思,|IT服务|500-999人|,尹先生
java高级软件工程师,上海,,15-25k,5-10年本科及以上,上海叶心材料科技有限公司,|贸易/进出口|100-499人|,夏女士
高级java工程师,上海-长宁区,,15-25k,3-5年统招本科,格林酒店集团,|餐饮/酒旅/服务|美股上市|10000人以上|,赵女士
资深java工程师,上海-长宁区,,25-30k,5-10年统招本科,格林酒店集团,|餐饮/酒旅/服务|美股上市|10000人以上|,赵女士
中级java工程师,上海-长宁区,,8-15k,1-3年统招本科,格林酒店集团,|餐饮/酒旅/服务|美股上市|10000人以上|,赵女士
Java开发工程师,上海-静安区,,9-20k·14薪,经验不限统招本科,东方国信科技北京,|计算机软件|已上市|2000-5000人|,张女士
招东银行Java开发,上海-浦东新区,,15-40k,3-5年大专及以上,中软国际科技,|IT服务|10000人以上|,李女士
java工程师,上海,,10-20k,1-3年大专及以上,用友网络科技,|计算机软件|100-499人|,宋女士
java高级工程师,上海-闵行区,,20-40k·13薪,5-10年本科及以上,心莲信息,|计算机软件|A轮|50-99人|,谢先生
软件开发工程师（Java),上海-浦东新区,,18-25k·14薪,3-5年统招本科,上海艾豚科技有限公司,|计算机软件|其他|1000-2000人|,夏女士
Java开发工程师,上海-嘉定区,,13-16k,1-3年本科及以上,金财互联数据服务有限公司,|互联网/电商|已上市|1000-2000人|,梁女士
java工程师,上海-浦东新区,,15-30k,3-5年本科及以上,上海谷赢,|IT服务|50-99人|,陈女士
java工程师,上海,,20-35k,3-5年本科及以上,数库(上海)科技有限公司,|互联网/电商|100-499人|,仲女士
Java中级工程师-跨境电商平台 (MJ000319),上海-徐汇区,,15-20k,5-10年大专及以上,如家酒店连锁（中国）有限公司,|餐饮/酒旅/服务|10000人以上|,吴女士
高级java工程师,上海-普陀区,,25-35k·14薪,5-10年统招本科,同策咨询,|房地产服务|5000-10000人|,周先生
初级/中级java开发工程师,上海-普陀区,,8-18k·14薪,1-3年统招本科,同策咨询,|房地产服务|5000-10000人|,周先生
JAVA培训师,上海-浦东新区,,10-15k·13薪,3-5年本科及以上,上海华钦信息科技股份有限公司,|计算机软件|1000-2000人|,吴女士
java开发工程师,上海-闵行区,,15-25k·14薪,3-5年统招本科,设序科技,|AI行业应用|A轮|50-99人|,沈女士
java工程师-上海,上海,,15-30k,3-5年本科及以上,蕊联科技,|计算机软件|战略投资|50-99人|,林先生
中级java开发工程师,上海-徐汇区,,11-18k,1-3年本科及以上,东方通信,|通信业|沪深A股上市|2000-5000人|,张女士
Java高级工程师-跨境电商平台(J10864),上海-徐汇区,,20-30k,5-10年大专及以上,如家酒店连锁（中国）有限公司,|餐饮/酒旅/服务|10000人以上|,吴女士
java接口开发工程师,上海-浦东新区,,13-26k,3-5年大专及以上,穆际科技,|IT服务|融资未公开|100-499人|,谷先生
java技术经理,上海-浦东新区,,28-35k·14薪,5-10年本科及以上,宝德融资租赁(上海)有限公司,|租赁服务|1000-2000人|,岳女士
JAVA技术经理（初级）,上海-浦东新区,,25-35k·14薪,5-10年本科及以上,宝德融资租赁(上海)有限公司,|租赁服务|1000-2000人|,岳女士
java高级软件工程师,上海-浦东新区,,18-22k·14薪,3-5年统招本科,万国数据,|IT服务|美股上市|1000-2000人|,齐女士
Java开发工程师,上海-长宁区,,15-25k,5-10年本科及以上,帝亚一维新能源汽车有限公司,|汽车/摩托车|100-499人|,李先生
初级java开发工程师,上海-浦东新区,,10-18k,1-3年本科及以上,上海楹众信息咨询有限公司,|咨询服务|1-49人|,曹女士
JAVA开发/运维工程师,上海,,18-30k,3-5年本科及以上,上海振华重工(集团)股份有限公司,|机械/机电/重工|沪深A股上市|2000-5000人|,褚先生
中级Java后端开发工程师,上海-闵行区,,15-25k·13薪,3-5年本科及以上,心莲信息,|计算机软件|A轮|50-99人|,谢先生
高级java开发工程师,上海-浦东新区,,18-35k,3-5年本科及以上,木蚁机器人,|计算机/网络设备|B轮|100-499人|,曹女士
Java,上海-浦东新区,,15-25k·13薪,1-3年本科及以上,东软熙康健康科技有限公司,|移动医疗|C轮|1000-2000人|,李女士
NC开发工程师（Java）,上海,,10-14k,1-3年统招本科,上海移为通信技术,|通信设备|沪深A股上市|100-499人|,夏女士
高级NC开发工程师（JAVA）,上海,,15-20k,3-5年统招本科,上海移为通信技术,|通信设备|沪深A股上市|100-499人|,夏女士
JAVA开发工程师,上海,,8-15k,1-3年统招本科,上海移为通信技术,|通信设备|沪深A股上市|100-499人|,夏女士
Java开发工程师,上海-浦东新区,,20-40k·15薪,3-5年统招本科,闪马智能,|人工智能|A轮|100-499人|,孙先生
java研发工程师,上海-浦东新区,,18-30k·15薪,3-5年大专及以上,斗象科技,|网络安全|D轮|500-999人|,周女士
Java后端架构师,上海-长宁区,,30-50k·16薪,5-10年统招本科,智桦企业管理咨询(上海)有限公司,|企业服务软件|100-499人|,刘女士
java工程师（有团队管理经验）,上海-浦东新区,,17-26k·14薪,3-5年本科及以上,上海艾豚科技有限公司,|计算机软件|其他|1000-2000人|,夏女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
java工程师,上海-杨浦区,,10-15k·14薪,1-3年本科及以上,维尔利环保集团,|环保|创业板上市|1000-2000人|,甘女士
java中级开发工程师,上海-浦东新区,,10-14k,1-3年统招本科,中科软,|计算机软件|已上市|5000-10000人|,尹女士
资深Java开发工程师,上海-浦东新区,,25-40k,5-10年大专及以上,领健信息,|互联网/电商|C轮|100-499人|,高女士
资深java工程师,上海,,15-25k·13薪,5-10年本科及以上,上海西井信息科技有限公司,|电子/芯片/半导体|C轮|100-499人|,潘女士
java开发工程师,上海-闵行区,,8-13k,1-3年本科及以上,上海將造科技有限公司,|计算机软件|1-49人|,丁女士
Java架构师,上海,,30-50k,10年以上统招本科,凯捷咨询(中国)有限公司,|专业服务|2000-5000人|,沙女士
中级java工程师,上海,,15-28k,1-3年大专及以上,上海在途网络科技有限公司,|计算机软件|A轮|100-499人|,孙先生
Java大数据开发,上海-浦东新区,,20-40k·13薪,5-10年本科及以上,国际商业机器全球服务(大连)有限公司,|IT服务|10000人以上|,刘女士
Java开发工程师,上海,,13-22k,3-5年大专及以上,上海泓明供应链有限公司,|交通/物流/运输|500-999人|,陶女士
后端开发工程师（java）,上海-浦东新区,,15-25k,3-5年大专及以上,圣象集团,|贸易/进出口|10000人以上|,宋女士
EAM项目部Java开发组长,上海,,18-23k·13薪,5-10年本科及以上,赛意信息,|计算机软件|创业板上市|2000-5000人|,黄女士
java开发工程师,上海,,20-40k·15薪,3-5年本科及以上,泛微,|计算机软件|沪深A股上市|5000-10000人|,李女士
Java架构师(J12576),上海-浦东新区,,25-40k,5-10年统招本科,二三四五,|互联网/电商|沪深A股上市|500-999人|,HR
java开发工程师（人力资源系统）,上海-浦东新区,,10-19k·15薪,3-5年统招本科,民生保险,|保险|2000-5000人|,唐先生
JAVA WEB 开发工程师,上海-浦东新区,,8-15k,1-3年统招本科,上海企望软件科技有限公司,|企业服务软件|50-99人|,李女士
java开发工程师,上海,,12-25k,一年以下本科及以上,中国支付通,|互联网金融|500-999人|,吴女士
JAVA技术经理（BC）,上海,,20-30k·13薪,5-10年大专及以上,上海哥瑞利软件股份有限公司,|ERP|融资未公开|100-499人|,HR
java高级工程师,上海-浦东新区,,13-18k·16薪,3-5年统招本科,煜聘科技,|外包服务|融资未公开|1000-2000人|,陈女士
java开发,上海-黄浦区,,15-24k·13薪,3-5年大专及以上,鑫数聚网络科技,|电子商务|50-99人|,石女士
对日JAVA软件开发(中高级SE),上海,,13-20k,3-5年大专及以上,辛巴达软件,|计算机软件|100-499人|,赵先生
对日JAVA软件开发(初中级),上海,,6-13k·13薪,1-3年大专及以上,辛巴达软件,|计算机软件|100-499人|,赵先生
java架构师,上海,,40-50k·15薪,5-10年统招本科,量投网络科技,|互联网金融|融资未公开|100-499人|,翟女士
JAVA,上海-浦东新区,,15-28k,经验不限大专及以上,中电金信,|计算机软件|其他|10000人以上|,赵女士
java开发工程师,上海,,15-25k·13薪,3-5年本科及以上,陶术生物,|制药/生物工程|100-499人|,庄女士
Java高级开发工程师,上海,,15-20k·13薪,3-5年本科及以上,阳狮集团,|广告/市场/会展|500-999人|,邹女士
java开发工程师,上海-浦东新区,,15-20k·16薪,3-5年本科及以上,宏信健康,|医疗/保健/美容|10000人以上|,严先生
对日JAVA软件开发(中高级SE),上海,,13-20k·13薪,3-5年大专及以上,上海达巴辛,|计算机软件|100-499人|,赵先生
对日JAVA软件开发(初中级),上海,,6-13k·13薪,1-3年大专及以上,上海达巴辛,|计算机软件|100-499人|,赵先生
对日JAVA软件开发(初中级),上海,,6-13k·13薪,1-3年大专及以上,求贤宝,|IT服务|100-499人|,黄女士
对日JAVA软件开发(中高级SE),上海,,13-20k·13薪,3-5年大专及以上,求贤宝,|IT服务|100-499人|,黄女士
高级JAVA软件工程师,上海-徐汇区,,30-40k·13薪,5-10年统招本科,浙江时空道宇科技有限公司上海分公司,|航空/航天|100-499人|,王先生
对日中高级JAVA软件开发(SE) 上海虹口区,上海,,13-20k·13薪,3-5年大专及以上,上海达巴辛,|计算机软件|100-499人|,赵先生
对日中高级JAVA软件开发(SE) 上海徐汇区,上海,,13-20k,3-5年大专及以上,上海达巴辛,|计算机软件|100-499人|,赵先生
中级JAVA开发工程师,上海,,12-25k,1-3年本科及以上,中国支付通,|互联网金融|500-999人|,吴女士
对日初级JAVA开发(PG) 上海虹口,上海-虹口区,,6-12k,1-3年大专及以上,求贤宝,|IT服务|100-499人|,黄女士
对日中高级JAVA开发(SE) 上海虹口,上海-虹口区,,13-20k·13薪,3-5年大专及以上,求贤宝,|IT服务|100-499人|,黄女士
