id,名称,总阅读数,总鲜花数,总催更票数,总打赏(单位万),总月票数,总分享次数,评分,好评人数,小说分类
2623,忽悠老虎进动物园的我，被直播了,126200,2137,0,1000000.0,0,0,10,264人,都市言情
2624,封神：开局打造鸿蒙排行榜！,4539359,329667,288,161000.0,0,0,10,23302人,玄幻奇幻
2625,四合院：我是许大茂,1628440,53133,0,6000000.0,0,0,10,3187人,都市言情
2626,网游：随身带着万亿机械军团,2968780,97728,16,47400000.0,24,0,10,7772人,科幻网游
2627,洪荒：开局夺舍了赵公明,12264842,210842,42,736000.0,0,10,10,13147人,玄幻奇幻
2628,不限期停播，第二天成了野兽女王,217426,3283,0,4000000.0,0,0,10,258人,都市言情
2629,灵异复苏：开局满级金光咒,8492253,117558,95,368000.0,0,0,10,11767人,恐怖灵异
2630,moba：峡谷第一嘴炮王,4175236,183403,73,14000.0,0,0,10,12014人,科幻网游
2631,抗战：从苍云岭开始爆锤小鬼子,247436,1588,0,15880000.0,3,0,10,265人,军事历史
2632,洪荒：躺平的我，被女娲偷听心声,2728349,111497,19,253000.0,0,0,10,6022人,武侠仙侠
2633,盗墓:从搬山道人开始抽取身份,337021,2166,2,11000000.0,1,0,10,414人,同人小说
2634,全球觉醒：我的武魂是十二翼炽天使！,3012293,41199,11,22000000.0,0,0,10,2707人,都市言情
2635,主角聚会要炫富？我让他余额不足,103492,4923,0,3000000.0,6,0,10,856人,都市言情
2636,特种兵：长得太凶吓哭职业杀手,968927,5742,7,46760000.0,0,1,10,540人,军事历史
2637,全球玄幻：只有我能挂机！,5017552,282692,347,1131000.0,0,0,10,26095人,玄幻奇幻
2638,网游：全民神�o，开局无限进化,7556056,483536,258,700000.0,0,0,10,53559人,武侠仙侠
2639,古老传承：融合麒麟，守墓秦皇陵,129072,1969,0,6880000.0,2,0,10,395人,玄幻奇幻
2640,从吸血鬼与十字架开始,5464464,222296,79,63000.0,11,0,10,24091人,同人小说
2641,特工：谍战为王,6858738,107341,26,143000.0,0,0,10,13001人,军事历史
2642,直播给老婆烧冥币，半夜她压我床,117722,1425,0,0.0,0,0,10,151人,都市言情
2643,武侠：开局邀月上门求医！,3147554,46555,6,170000.0,1,0,10,2191人,武侠仙侠
2644,恐怖任务求生：我能看到提示,608011,21840,7,16880000.0,10,0,10,2614人,恐怖灵异
2645,大秦：开局融合十倍吕布战力,1160860,31014,2,57880000.0,0,0,10,1346人,军事历史
2646,美漫：开局捡到娜塔莎,2837497,153905,47,830000.0,3,0,10,12344人,同人小说
2647,都市：我，班主任，体育老师,2047805,163828,71,1149000.0,0,0,10,2731人,都市言情
2648,综漫之万界漫画家,22048608,500823,419,124000.0,0,21,10,65168人,同人小说
2649,开局马小玲听到我是僵尸,3366735,333270,200,63000.0,0,0,10,33840人,同人小说
2650,征战万界之究极时王,20612461,376212,1542,221000.0,0,27,10,53875人,同人小说
2651,nba：携手萌神掀起小球时代,311033,5198,6,12000000.0,1,0,10,836人,科幻网游
2652,神奇宝贝之赛尔号传说,7818685,65185,4,162000.0,0,30,10,8870人,同人小说
2653,从男爵开始做领主,10796962,664216,168,394000.0,2,67,10,53744人,玄幻奇幻
2654,我，大秦公子，开局爆了东皇太一！,3740632,49319,56,19000000.0,0,0,10,4083人,军事历史
2655,四合院，我竟成了傻柱,361155,225,0,1000000.0,0,0,10,220人,同人小说
2656,网游之仙朝霸业,16454310,701787,23,162000.0,1,16,10,91939人,科幻网游
2657,国运：扮演柱间，队友宇智波斑,1480356,236731,10,356000.0,0,0,10,2686人,都市言情
2658,人在乔家：开局成了渣爹乔祖望！,1584421,122382,18,239000.0,0,2,10,8817人,同人小说
2659,原神：照顾寝子七天，我继承神社,634217,16781,6,26000.0,0,0,10,1719人,科幻网游
2660,NBA：开局融合超次元天赋,4293345,98153,33,53880000.0,0,0,10,10390人,科幻网游
2661,开局：我拍卖了龙首,2603205,138688,7,1161000.0,0,5,10,10496人,都市言情
2662,洪荒：开局推演遮天法,2215898,79129,30,54160000.0,0,0,10,3670人,武侠仙侠
2663,不逼一把，都不知道家里多有钱,6826619,324741,60,818000.0,0,0,10,19536人,都市言情
2664,重生真龙，泰山之巅化形被直播了,168008,3389,2,1000000.0,2,0,10,310人,都市言情
2665,西游：最强Wifi系统,20432681,121759,284,459000.0,0,32,10,15237人,武侠仙侠
2666,NBA：从詹姆斯哈登开局,9058120,154992,35,18000.0,1,4,10,15061人,科幻网游
2667,四合院：开局坑惨白眼狼和心机表,3515831,64626,64,22880000.0,0,0,10,4714人,同人小说
2668,和天骄校花领证的我，被曝光了！,2551390,388835,76,1096000.0,0,0,10,14862人,都市言情
2669,三国：金榜倒数，开局被曹操赶走,111753,6487,0,13000000.0,12,0,10,861人,军事历史
2670,娱乐：学霸人设，开局就在考场,2643360,85640,13,538000.0,0,0,10,12385人,都市言情
2671,洞房花烛夜：老师为什么在这里？,104131,1425,0,1000000.0,0,0,10,221人,都市言情
2672,精灵：开局盖欧卡，校花被我暴杀,207615,4656,2,1000000.0,9,0,10,779人,同人小说
2673,四合院：从无敌坑王系统开始,169941,170,0,1000000.0,0,0,10,26人,同人小说
2674,综漫：路西法的老师日常,132225,11782,1,12000000.0,18,0,10,1203人,同人小说
2675,诡秘开荒：开局大威天龙,3644807,202165,65,427000.0,1,0,10,10381人,恐怖灵异
2676,大宋：我，岳飞之子，开局就造反,679918,19357,1,2000000.0,0,0,10,953人,军事历史
2677,综漫格斗：女仆是玛丽萝丝,112019,21440,0,42000000.0,34,0,10,2430人,同人小说
2678,人在西都：开局选择天使血脉,2056020,158781,18,1093000.0,0,1,10,7144人,同人小说
2679,网王之最强部长,30212657,167220,236,411000.0,0,58,10,20789人,同人小说
2680,四合院：开局百万吨饲料,4041430,43081,22,44760000.0,0,0,10,3649人,同人小说
2681,超神奶爸：女神叫我去医院签字,2153588,62227,2,421000.0,3,0,10,2414人,都市言情
2682,原神：提瓦特的好市民！,735238,20040,1,20640000.0,0,0,10,3152人,同人小说
2683,开局死亡，化为红衣厉鬼！,3523220,195439,82,328000.0,0,0,10,15898人,恐怖灵异
2684,洪荒：开局曝光鸿钧是boss,2750262,220920,70,692000.0,0,0,10,13452人,武侠仙侠
2685,洪荒之最强天帝,29746092,948420,2751,311000.0,0,415,10,107428人,玄幻奇幻
2686,娱乐：一首赤伶，震惊了蘑菇屋,3296602,71456,31,126000.0,0,0,10,5179人,都市言情
2687,从火焰开始的进化,15055463,1685972,1117,1971000.0,7,53,10,172891人,玄幻奇幻
2688,开局炼化地球,11823267,269264,158,441000.0,0,28,10,15926人,玄幻奇幻
2689,重生：我家老板太谦虚了,6707514,194857,75,331000.0,0,1,10,14291人,都市言情
2690,四合院：开局觉醒天道酬勤系统,3132821,125758,60,253000.0,1,15,10,7803人,同人小说
2691,万界之最强主角系统,30246649,148683,137,1132000.0,0,269,10,12595人,同人小说
2692,灼眼之原罪降临,29934670,1316411,729,1267000.0,15,596,10,282881人,同人小说
2693,假结婚要被老妈发现了，被迫同居,114558,2600,0,1000000.0,4,0,10,195人,都市言情
2694,娱乐好声音：开局唱哭八位导师,1372718,2371,0,2000000.0,0,0,10,446人,都市言情
2695,nba：带着易筋经穿越,1537462,93306,13,656000.0,0,1,10,8448人,科幻网游
2696,回档98！开启财富密码当寡头,3327677,43918,9,12000.0,5,0,10,3331人,都市言情
2697,我，混进了万界聊天群,6610688,396527,89,68000.0,0,0,10,39516人,同人小说
2698,情满四合院：从厨神开始,4535776,78053,134,17880000.0,0,1,10,5109人,都市言情
2699,宠物小精灵之王者无双,20560754,342690,319,371000.0,0,503,10,39067人,同人小说
2700,我，精灵大师，开局召唤冥王龙！,4588820,289416,60,2146000.0,0,0,10,15354人,轻小说
2701,都市：长得太凶，把女主播吓哭了,2583821,183295,188,14000.0,0,0,10,14017人,都市言情
2702,武侠：我父宋缺，岭南阀主！,876382,28255,0,3000000.0,0,0,10,820人,武侠仙侠
2704,地球碎裂，全球漂流太阳系,2406251,85474,144,57000000.0,9,1,10,11632人,科幻网游
2705,人在监狱，宣传部拍到了歼星舰,140987,1743,0,0.0,2,0,10,434人,都市言情
2706,恐怖复苏：开局签到天煞孤星,6983877,497824,336,55000.0,0,0,10,41711人,恐怖灵异
2707,四合院：重生过去当顽主,231334,10454,20,5880000.0,13,0,10,1237人,同人小说
2708,灵气复苏，开局百倍肉身潜力,5534058,136381,135,404000.0,0,0,10,9823人,都市言情
2709,柯南之罪恶系统,29806072,530751,246,133000.0,2,104,10,74275人,同人小说
2710,nba巨星校园行，被我打爆,545244,21169,0,63000.0,6,2,10,3193人,科幻网游
2711,破案：求求您，出狱吧！,5968705,141844,80,333000.0,0,0,10,13293人,恐怖灵异
2712,全民网游：超神附魔师,2965761,170117,121,16000.0,3,0,10,11237人,科幻网游
2713,选择咸鱼我刘星，被偏财追着喂饭,1071239,6996,2,3000000.0,0,0,10,468人,同人小说
2714,一声令下，我召回了所有穿越者,5422036,400421,481,230000.0,0,3,10,21436人,都市言情
2715,天胡开局：我要起飞了,1764138,327322,27,16000.0,3,1,10,21080人,同人小说
2716,相声：在封箱边缘疯狂试探的我，爆火了,3513840,64785,19,84760000.0,0,0,10,5450人,都市言情
2717,侦探：我和贝姐谈恋爱,3303317,117021,29,323000.0,4,0,10,13800人,同人小说
2718,武侠：捡尸江玉燕，奖励太玄经,425786,7767,1,2000000.0,1,0,10,1696人,武侠仙侠
2719,人到37，大器晚成的我！,9485566,896041,1288,318000.0,0,1,10,46711人,都市言情
2720,身为魔神的我，老婆竟然是女帝,161774,1906,0,20000000.0,3,0,10,97人,武侠仙侠
2721,美食直播：开局成为国宝奶爸！,5475747,218042,140,72000.0,1,0,10,11937人,都市言情
2722,武侠剪辑：开局盘点十大意难平,122026,6631,5,10000000.0,3,0,10,662人,武侠仙侠
2723,综漫：在下骑士，开局被听到心声,1751842,103620,82,54520000.0,0,0,10,9545人,同人小说
2724,冷宫幽禁十年，我的马甲改天换地,579884,8838,11,31760000.0,0,1,10,3391人,玄幻奇幻
2725,从我是特种兵配角开始,12807689,152173,53,42000.0,0,2,10,11410人,军事历史
2726,都市之我爸是首富,29586008,207712,776,85000.0,0,54,10,30025人,都市言情
2727,仙武大秦：登基当天，百连召唤,2577234,24639,1,216000.0,0,0,10,3489人,军事历史
2728,综漫：从不科学的网王开始,3282525,92794,28,165000.0,4,0,10,7644人,同人小说
2729,大唐：父皇，你在教我做事？,7378214,129374,332,193000.0,0,0,10,8711人,军事历史
2731,我，蓝军，丛林之鬼,8211109,376861,330,27000.0,0,0,10,31649人,军事历史
2732,快乐垂钓：我盘哭了黑坑老板！,3330663,630715,79,548000.0,9,1,10,36864人,都市言情
2733,仙武之帝临,30579788,960738,1254,1741000.0,0,90,10,113411人,武侠仙侠
2734,武侠之盖世魔刀,2217415,58598,0,251000.0,0,0,10,1103人,武侠仙侠
2735,金庸绝学横行洪荒,28143917,322825,369,1643000.0,0,81,10,45434人,武侠仙侠
2736,直播：开局播放佐鸣之战,4466778,102277,112,14000.0,0,0,10,8675人,同人小说
2737,洪荒：开局挖了碧游宫,7063260,295612,238,32000.0,3,0,10,17387人,玄幻奇幻
2738,三国金榜现世，榜一的我苟不住了,1231527,15561,7,12000000.0,0,0,10,1067人,军事历史
2739,四合院：开局激活大师系统,3958382,6672,1,109000.0,0,0,10,1400人,同人小说
2740,全球直播：开局女主播下单歼星舰,743190,18824,5,163000.0,1,0,10,2171人,都市言情
2741,武侠：神仙姐姐我取了，不谢！,3557804,67620,29,31640000.0,7,0,10,13024人,武侠仙侠
2742,大唐：开局十万虎豹骑,6060188,78335,33,99000.0,0,0,10,5579人,军事历史
2743,武侠：开局九阴真经大圆满,1827866,284184,32,2164000.0,2,0,10,14398人,武侠仙侠
2744,四合院：截胡秦淮茹，贾家绝户？,910344,8482,5,42000.0,0,1,10,1183人,同人小说
2745,大明：创蜀山剑派，开局万剑归宗,213333,1594,0,0.0,1,0,10,313人,军事历史
2746,娱乐：从歌手到天王巨星,11549077,78018,2602,746000.0,0,7,10,2627人,都市言情
2747,罗�T遗言，其实我还有个大哥,102511,233,0,5000000.0,0,0,10,53人,玄幻奇幻
2748,四合院：我的邻居怎么是苏萌？,108508,3607,0,5880000.0,5,0,10,663人,同人小说
2749,僵尸世界：我成了将臣！,10571571,128185,25,221000.0,0,21,10,11372人,恐怖灵异
2750,西游：我复活了洪荒大能,13367884,450069,280,1527000.0,4,73,10,37568人,玄幻奇幻
2751,大唐一字并肩王,23613139,99537,512,766000.0,0,62,10,30974人,军事历史
2752,四合院：从帮厨到餐饮大亨,3581387,9201,4,14760000.0,0,1,10,813人,同人小说
2753,我！大唐国民岳父，拒绝李二提亲,145268,2039,0,0.0,0,0,10,289人,军事历史
2754,我在联盟卖皮肤,12784277,993502,461,167000.0,0,40,10,77938人,科幻网游
2755,开局怒怼伪汉文化的我火爆全网,2243499,58598,25,1093000.0,0,0,10,4127人,都市言情
2756,我，黑化鸣人，开局加入晓组织,1213637,13761,4,101000.0,3,2,10,2084人,同人小说
2757,开局捡到一颗星球,5260878,588630,172,1126000.0,0,0,10,31746人,都市言情
2758,导演：开局拍电影，老婆要和我离婚！,3008666,27408,56,10880000.0,0,0,10,3867人,都市言情
2759,我求婚失败，却全网火了,3927236,72207,7,15000000.0,0,0,10,3388人,都市言情
2760,国运：扮演夷陵老祖，队友肖自在,187469,3992,6,10000.0,2,0,10,622人,都市言情
2761,玄幻之阅读封神,27845570,683251,7875,1717000.0,0,220,10,85106人,玄幻奇幻
2762,玄幻：悄悄拔剑十万次，出山即剑神,7610471,362998,289,260000.0,0,2,10,27236人,玄幻奇幻
2763,睁开眼，当着全校面前告白校花,4348083,852556,247,1301000.0,0,1,10,28535人,都市言情
2764,盗墓：从极海听雷开始,8634687,894053,803,113000.0,3,4,10,57180人,恐怖灵异
2765,国运创世:我开局创造九龙拉棺！,2294801,69555,94,728000.0,0,0,10,7286人,玄幻奇幻
2766,大清：开局一艘战列舰,4534088,285232,92,1105000.0,0,0,10,20109人,军事历史
2767,我成了狄仁杰的儿子,2124981,60623,9,17880000.0,2,0,10,2172人,同人小说
2768,三国：开局用玻璃杯换了个爵位,7804217,111236,51,266000.0,0,0,10,12380人,军事历史
2769,后土偷看日记，祖巫全成地道圣人,1793495,62623,32,1671000.0,0,0,10,3864人,玄幻奇幻
2770,玄幻洪荒之至尊通天,30278453,1020871,627,2669000.0,0,329,10,84367人,玄幻奇幻
2771,入梦：从梦见辉夜姬开始,277747,15928,1,29880000.0,13,0,10,1227人,玄幻奇幻
2772,一首情歌王，胖迪被唱成了哑巴！,2166319,58192,27,19000.0,1,0,10,9085人,都市言情
2773,签到五十年，我成了血族大佬,7709558,492577,504,75000.0,0,4,10,41080人,玄幻奇幻
2774,都市：开局一家芯片工厂,4441390,380207,225,680000.0,0,0,10,25557人,都市言情
2775,封神赵公明，开局申公豹来请！,1781050,4786,0,1000000.0,0,0,10,824人,玄幻奇幻
2776,无限影视之从大人物开始,19578969,85212,529,50000.0,0,21,10,16019人,同人小说
2777,开局爆出因陀罗查克拉,7424845,212688,57,314000.0,0,4,10,16993人,同人小说
2778,三国：从截胡大耳贼开始变强,10097857,293766,344,638000.0,0,0,10,25365人,军事历史
2779,父亲破产后，我解锁了投资回报系统,4149270,25544,19,24000.0,0,0,10,3153人,都市言情
2780,全民城主：我的兵种全是sss级,1007909,26873,0,368000.0,0,0,10,4541人,玄幻奇幻
2781,万仙阵被破后！截教把我挖出来了,1309256,42966,79,311000.0,0,4,10,1098人,玄幻奇幻
2782,NBA：神级帝王,11007816,302360,57,164000.0,3,6,10,28516人,都市言情
2783,开局八岐大蛇：君临和之国,6697647,272624,44,424000.0,0,0,10,14549人,同人小说
2784,综漫:我的女友是�兄�,9760200,215173,150,31000.0,3,37,10,24652人,同人小说
2785,全球杀戮：每五级一个sss天赋,560358,18630,1,11000000.0,8,0,10,1033人,玄幻奇幻
2786,玄幻：答题送神功，老子无敌了！,3361152,105200,55,10000.0,0,5,10,13610人,玄幻奇幻
2787,大秦：签到夷陵传承，震惊祖龙,1079667,19047,4,10000000.0,0,0,10,2947人,军事历史
2788,从过气小生到喜剧之王,11369028,329770,60,1116000.0,0,2,10,20047人,都市言情
2789,电话接通，纯欲女秘书接我去公司,149769,1674,0,1000000.0,4,0,10,259人,都市言情
2790,炼气三千年的我加入聊天群,10220842,411990,129,1505000.0,0,1,10,28658人,同人小说
2791,全民寄灵人：我守护灵嬴政！,180217,1748,0,1000000.0,5,0,10,307人,玄幻奇幻
2792,综武，刚成仙的我，被短视频曝光,183405,6162,0,2000000.0,0,0,10,285人,武侠仙侠
2794,人教逆徒，开局喂老子吃下陨圣丹,3321795,87726,108,105000.0,0,1,10,4892人,玄幻奇幻
2795,都市：我全国有房的秘密被妹妹曝光了,3259098,44908,28,104000.0,0,0,10,2928人,都市言情
2796,末日降临，我拥有一艘工业母舰,393655,50669,10,12000000.0,15,0,10,2274人,科幻网游
2797,开局一所大学，我却成了投资之神,814574,16416,2,0.0,3,0,10,2143人,都市言情
2798,全球求生，开局融合虫族母巢,2804653,251050,91,607000.0,0,0,10,15664人,科幻网游
2799,四合院：我能链接主位面,299595,2427,1,1000000.0,0,0,10,458人,同人小说
